S.no.,Feed_T,Feed_P,x_F(B),Stages,Feed_Stage,RR,W,Qc_kW,Qr_kW,x_D(B),x_W(T)
2693,362.7485441,152340.7067,0.45959554,12,10,3.998563709,52.36123498,5227.248297,5263.888165,0.823572158,0.871553956
2694,361.3507221,190019.9833,0.55925777,14,7,4.007225992,50.60781672,5247.095682,5296.686007,0.993519517,0.86457272
2695,356.9565989,108809.0858,0.420114568,16,10,3.285150893,41.3210983,6552.723462,6594.33069,0.710355707,0.992048515
2696,355.8457306,106808.8864,0.403839874,16,11,3.981432379,57.15024168,4647.118331,4703.716757,0.88987933,0.960579814
2697,358.9004824,163440.1558,0.569011651,19,13,3.84758699,51.35543875,5160.67522,5207.030116,0.999786757,0.839024314
2698,358.6722354,174825.4213,0.463763799,17,15,4.624985477,40.01189907,6698.895661,6728.483368,0.710384204,0.905983452
2699,362.693247,146558.7606,0.411796389,16,2,4.164783858,48.26317931,5703.35017,5756.71595,0.795383429,0.999398527
2700,363.4661167,182788.8123,0.502836561,17,4,3.723600244,40.78008341,6469.858624,6524.996319,0.848931882,0.999755253
2701,362.9959187,149952.3367,0.563427851,11,9,4.320490973,47.19301995,5693.288216,5732.318513,0.921119085,0.836813411
2702,358.8912861,135565.6698,0.463480452,11,5,1.903764339,46.78333903,5809.023519,5864.263006,0.853822144,0.980538337
2703,355.8090919,113701.4251,0.424131022,14,9,4.281596692,41.00249559,6589.865399,6630.184299,0.708688738,0.985312228
2704,357.5830439,122248.3498,0.503017117,16,13,4.586235662,52.1022988,5145.730124,5196.138755,0.939224517,0.897988831
2705,363.82009,167338.755,0.55543025,12,6,4.570852251,59.39676822,4318.149942,4350.520758,0.988402119,0.740546412
2706,361.334478,156448.4259,0.477445508,13,11,2.577892947,52.83505162,5145.584618,5183.587049,0.856965561,0.861345563
2707,356.5712849,171012.9901,0.422840777,11,9,3.294638193,41.25396583,6605.280432,6632.607454,0.660436847,0.915498255
2708,364.3829271,121301.2211,0.41247524,14,12,3.038945582,47.16100977,5911.748711,5942.079741,0.696944054,0.906242382
2709,357.4555273,168184.363,0.491622441,18,13,2.987530741,48.89497645,5500.540748,5561.224716,0.92976427,0.966323346
2710,358.8498743,130906.9692,0.437182933,18,7,4.922590709,52.30863756,5148.322403,5214.395516,0.914483666,0.99798654
2711,364.8409233,190444.4379,0.533414202,13,11,3.250687285,53.89009848,4942.873923,4983.168979,0.950128459,0.823138373
2712,363.8921441,104502.098,0.470832305,19,13,4.937915481,57.32415545,4528.053027,4588.267248,0.999180898,0.922504888
2713,363.4247302,187788.9791,0.461382338,17,9,4.583955815,54.35738863,4856.058379,4926.0519,0.986497965,0.979544812
2714,358.9744119,174573.5052,0.551268927,15,13,4.51714929,42.45790974,6274.527144,6311.426814,0.859832854,0.86691966
2715,356.9556641,160608.3813,0.473974708,14,12,2.156906813,51.69307661,5286.057049,5323.458021,0.83968451,0.867779287
2716,357.172282,106097.3941,0.579009406,13,5,3.628840875,47.71782568,5564.802303,5613.092066,0.984518994,0.865288353
2717,360.9710022,149177.8353,0.454061103,15,13,3.992091653,41.39707329,6546.097205,6575.964332,0.70836077,0.90593306
2718,363.2145374,124870.4485,0.412903941,18,15,2.190867458,55.19311133,4915.525961,4959.533366,0.8247684,0.921455991
2719,357.6745786,123799.5709,0.560342633,15,2,1.861369449,41.06813995,6342.721355,6400.252646,0.929956177,0.970044517
2720,364.3699894,104252.3659,0.597496647,17,11,4.470606672,47.4904375,5571.166271,5617.859051,0.999410612,0.846894427
2721,357.5908202,187654.5517,0.572218642,10,8,2.953939332,59.16269157,4346.410927,4375.453793,0.984762246,0.712541397
2722,363.1180624,176170.2928,0.43687565,14,12,1.579344125,40.29130251,6702.018611,6729.804109,0.673314361,0.913508839
2723,363.7682342,168731.8137,0.589131503,13,11,2.258924778,44.55772145,5963.776592,6003.221132,0.932834718,0.838531509
2724,359.5421322,115432.4777,0.530383704,12,10,3.949159563,53.55309947,4988.360476,5028.230701,0.940746138,0.825525915
2725,362.2000134,127600.4769,0.596665919,17,6,3.877303459,46.78554693,5654.295656,5701.227595,0.992575559,0.853646547
2726,357.808045,177353.6563,0.496465607,17,13,3.08636945,52.007222,5132.892319,5191.194827,0.961445041,0.932622006
2727,363.6729194,184828.1838,0.438488259,14,10,4.748046736,49.98681618,5479.644182,5529.432202,0.832346832,0.955578071
2728,359.5875147,128596.1015,0.568464222,15,10,3.41525734,40.64971612,6377.291913,6435.526284,0.938281842,0.971484955
2729,364.1915163,152734.9836,0.576203428,12,10,3.569477312,58.76644787,4379.584206,4409.815891,0.994360355,0.717196906
2730,362.6566591,104513.1476,0.537486104,19,14,2.159238126,49.40755857,5367.960152,5429.697897,0.999241719,0.935343247
2731,364.7226091,118970.8831,0.53222767,12,10,2.131426056,45.87049445,5895.713034,5933.486065,0.866217547,0.861897293
2732,359.1787438,141996.2682,0.462470683,18,8,1.999919077,48.85880189,5533.564695,5597.495775,0.902248167,0.997850621
2733,357.2859975,168669.9939,0.516676655,17,4,4.055929637,58.8166506,4402.132075,4439.697547,0.964189812,0.796671529
2734,362.9111211,108555.089,0.577205816,15,10,2.036096756,55.39757999,4732.898012,4768.941124,0.998763422,0.762204125
2735,356.0230346,163988.2498,0.46934124,17,15,2.059600073,54.69882652,4935.412806,4973.646273,0.864775576,0.858154623
2736,359.2325641,153705.5699,0.546009773,15,13,4.077767321,42.24576353,6308.278021,6344.759424,0.850251898,0.869920019
2737,359.3706095,167759.3564,0.455529972,13,3,3.076974211,44.64777785,6076.417328,6130.591962,0.820829415,0.997351155
2738,358.5411358,149259.5036,0.408104916,13,9,2.249125153,41.36222439,6577.605705,6613.886635,0.678049334,0.974585822
2739,364.5381745,103052.6082,0.597875194,17,9,2.039992016,53.44499867,4940.330205,4975.009742,0.998541422,0.751138133
2740,355.0894725,161044.9771,0.592891135,19,13,4.183004599,47.39196039,5581.135547,5629.606282,0.999805683,0.858809458
2741,357.8874605,126627.534,0.543107682,18,4,2.280345701,59.0244262,4376.36478,4408.689175,0.96812635,0.751946161
2742,355.3546682,135803.1907,0.488423296,19,11,4.957701243,42.65029133,6265.494869,6321.168835,0.848969355,0.996384914
2743,362.8969474,104602.2947,0.528718437,11,2,2.695082916,55.88141871,4767.01737,4797.805037,0.909664267,0.772039668
2744,360.081416,180306.9273,0.502416895,10,8,4.926627472,50.60192145,5378.841864,5416.588206,0.867808368,0.854281747
2745,359.2033186,164089.2519,0.503404215,12,4,2.596228561,54.57289313,4859.676605,4908.724038,0.960253044,0.876882029
2746,362.9123251,161520.4698,0.578317438,17,11,2.588232705,48.13279573,5503.18994,5554.371839,0.999262746,0.875287137
2747,363.6014167,135081.3999,0.479456387,17,6,3.804435463,51.2542158,5198.581201,5269.461632,0.975213725,0.9920381
2748,355.4120524,150977.0966,0.440216241,13,11,3.643619353,59.60568677,4396.106406,4433.492627,0.870769781,0.851566565
2749,357.9890015,110018.2261,0.537533728,13,8,1.698679936,57.88142783,4473.286482,4513.093294,0.994670831,0.795111177
2750,357.1811733,154317.988,0.45426611,16,4,1.503259828,58.14590179,4484.810004,4537.361123,0.952173162,0.904133192
2751,362.435817,131923.5576,0.574599301,10,3,4.173964049,51.97421739,5144.548522,5178.90993,0.953688834,0.77569114
2752,360.919316,113174.2816,0.553455317,13,9,1.954364107,53.4966823,4938.547746,4983.454925,0.995073981,0.830432658
2753,363.8193338,104728.5675,0.545907752,12,10,3.375917179,55.01560304,4801.686872,4840.716675,0.970973219,0.801653897
2754,364.2374701,179326.332,0.5013748,14,9,3.416506995,57.05310041,4561.409227,4612.235439,0.994519694,0.86984156
2755,363.2049572,122313.4592,0.435317013,11,4,3.159782489,47.33889133,5785.554127,5838.712438,0.816106,0.988283323
2756,356.5870382,174804.2118,0.428148883,12,10,3.229571636,53.29412431,5159.212049,5194.01392,0.782700825,0.882573155
2757,358.3566908,171718.772,0.491900843,13,7,2.50371597,51.26366402,5207.266162,5270.750962,0.966250604,0.959063202
2758,360.1389592,158414.009,0.486968505,10,2,3.875911084,42.54697168,6291.600133,6343.726261,0.835311454,0.983414146
2759,356.138153,159846.9085,0.437273107,14,6,4.725147265,53.05455066,5064.706587,5129.197901,0.917667206,0.987804789
2760,355.0559581,161158.4412,0.552671915,18,12,3.734109264,55.55686999,4715.14091,4756.81036,0.999598081,0.804849985
2761,360.4205545,202413.1901,0.454366487,17,7,3.815416211,44.74723378,6064.935885,6119.46559,0.821383836,0.998817365
2762,358.955446,129373.137,0.406073342,10,8,3.090919037,46.69657672,5976.068099,6005.452365,0.681943081,0.908827717
2763,359.051698,202359.4528,0.57372536,17,3,1.880837825,56.56888394,4651.748533,4679.658,0.95434274,0.718496025
2764,357.1460213,150322.7887,0.521336344,13,10,4.612892063,49.76393129,5399.188365,5449.100505,0.937126289,0.898398426
2765,364.1612972,154806.407,0.522763922,15,13,4.141645524,45.88134207,5908.01128,5945.467755,0.853313165,0.867130545
2766,362.4599033,172209.9227,0.476929589,20,3,2.723130116,52.7775064,5076.462518,5132.680565,0.935967653,0.93379315
2767,355.651262,175967.1286,0.475711311,14,10,4.162403256,59.77836549,4274.128664,4324.675033,0.992157858,0.871777685
2768,358.0025814,161821.8997,0.410018669,18,5,4.594138635,44.2074102,6208.35745,6254.603363,0.734776502,0.999846566
2769,362.8821883,162643.04,0.558245864,19,6,2.672173166,55.80595484,4698.289233,4736.412242,0.990137521,0.783779274
2770,357.0836318,120294.0391,0.495167331,16,4,3.01231497,41.98634859,6333.393228,6389.61938,0.853156208,0.999475395
2771,361.1074047,167473.0809,0.439325015,16,5,2.370503356,57.93225203,4495.027411,4555.770262,0.965958574,0.943092154
2772,356.5000548,174863.1263,0.512124633,14,9,4.941897559,58.53730307,4402.418581,4447.196994,0.995943779,0.830570462
2773,358.1858175,161396.5373,0.461124085,12,10,2.191098088,50.81365469,5409.378832,5445.446257,0.809879664,0.876462581
2774,356.524204,193955.964,0.575950338,12,7,2.579289746,50.24579285,5287.805054,5332.823193,0.99153831,0.835571679
2775,363.0993087,107885.5841,0.541103513,15,2,3.437041208,58.11154388,4523.806466,4549.664662,0.912270538,0.726444251
2776,360.4585862,112113.3516,0.424195562,10,8,2.911527028,58.12643133,4593.474439,4629.118588,0.825094742,0.864607294
2777,356.6302347,160800.2179,0.51160752,13,10,4.319320246,47.26168696,5716.35555,5764.228222,0.89289332,0.91386121
2778,363.192391,201589.4714,0.540137711,18,2,4.829573429,55.62192631,4790.749028,4820.337577,0.914375777,0.758448935
2779,362.9880382,121330.2355,0.51902194,17,9,3.088782151,45.83203838,5803.95875,5870.68493,0.952449105,0.993236883
2780,360.7160106,177878.4277,0.507480165,16,9,3.029220349,45.58396537,5863.418005,5926.606747,0.924066559,0.98982145
2781,364.4742396,114660.0368,0.403107583,12,10,3.760391448,44.78128483,6208.490655,6236.543564,0.660663476,0.914478336
2782,361.6128239,121248.302,0.408590489,15,13,2.873242277,43.77079794,6322.274563,6350.159914,0.660459129,0.914967072
2783,364.1506718,114385.6106,0.432863146,20,15,4.329179236,41.54750009,6509.463658,6551.707115,0.729430125,0.984372096
2784,358.1817161,136971.2266,0.560630449,11,9,2.792675875,45.06538813,5949.982326,5988.250306,0.896894917,0.849275219
2785,364.6903974,132311.0649,0.568294519,17,15,3.852202371,52.09548912,5100.797171,5142.140074,0.98272052,0.812791737
2786,357.7106929,151958.5706,0.508210902,12,10,2.154537222,46.34076653,5875.52493,5912.266665,0.835930405,0.87126442
2787,364.6292719,141246.0676,0.431729281,11,3,4.632659801,48.24085635,5679.193701,5733.474688,0.823750656,0.988882877
2788,359.9003415,201242.2958,0.509964814,19,5,3.169137854,44.31355834,6010.12579,6073.698512,0.915588596,0.99976056
2789,356.0123044,177194.4502,0.437548897,14,11,3.535070942,57.98879014,4545.264905,4592.621415,0.902738789,0.899467794
2790,356.1096763,178196.366,0.518203342,11,9,3.872127962,43.11467427,6247.662032,6282.916399,0.818009006,0.87735903
2791,358.8742227,197583.6245,0.401887741,13,11,3.342459848,40.9034882,6673.840016,6699.29305,0.626274421,0.922301483
2792,355.013828,103844.2766,0.400041388,18,16,3.410855857,46.10460619,6054.116329,6082.749724,0.667621864,0.912755017
2793,364.1308508,183159.3701,0.582311782,11,9,3.194087064,50.61944667,5272.163964,5310.106215,0.969853582,0.795745068
2794,358.902154,145360.2481,0.575733939,15,6,1.852977055,56.34486112,4640.330761,4673.790158,0.990808698,0.745859653
2795,355.295674,138846.6192,0.586616573,16,14,3.494948241,45.75038177,5823.822592,5864.04523,0.942938839,0.835901144
2796,356.1609705,182050.8065,0.582889439,13,11,2.175338749,59.86832864,4259.689814,4287.621817,0.997467098,0.695015335
2797,356.9325752,150457.5069,0.423850178,14,12,4.832753651,57.64414216,4648.474151,4684.542447,0.822416764,0.869009235
2798,358.5490239,122774.6217,0.587798376,12,8,4.272724981,44.16654984,5947.831909,6001.260083,0.980513026,0.908654572
2799,356.4090368,151756.4369,0.446510774,16,10,2.648749569,46.84424795,5828.034472,5881.909037,0.828223536,0.986631603
2800,361.9805292,109892.6929,0.548129883,15,13,3.056051452,56.93029586,4575.265591,4614.268373,0.993694332,0.788954769
2801,356.4041274,198469.4296,0.59700194,18,10,2.932287226,52.59813038,5029.494523,5065.934103,0.999186324,0.765449949
2802,357.0417516,198758.0021,0.50250201,10,8,2.452355917,42.65858924,6326.487348,6360.323464,0.790175151,0.88418644
2803,355.0872352,124082.2613,0.49636616,17,15,2.487068068,42.00110451,6413.180032,6446.485276,0.776255846,0.890130644
2804,356.1441037,195699.1313,0.558103728,11,9,4.13480045,41.84796575,6338.63174,6375.117629,0.861972643,0.86415325
2805,358.3498374,131390.7379,0.488568317,13,2,3.07107589,53.41423154,5043.135704,5085.91189,0.899631534,0.869944673
2806,358.0901069,163275.5217,0.407469087,20,6,1.975580273,47.93584861,5751.275363,5803.361864,0.782504674,0.999865093
2807,355.7695801,142212.0709,0.58036187,13,8,1.817656321,58.67805823,4387.033968,4416.913369,0.996407465,0.712623488
2808,362.3387013,153789.5561,0.584426708,19,3,3.057578054,59.92628488,4291.882006,4314.101911,0.954649985,0.663147827
2809,358.6712682,114949.4505,0.537452879,12,10,4.509305577,59.18659815,4343.108692,4379.028375,0.985583471,0.771565287
2810,363.5668213,180412.6896,0.49760985,14,5,4.98090561,51.53525498,5170.517872,5233.026813,0.973447119,0.94987667
2811,358.8541868,135531.6059,0.585101894,20,16,3.297093242,47.69910334,5548.449421,5598.684783,0.999889979,0.869703066
2812,358.049013,186570.4099,0.515513265,12,10,3.115901058,46.38963944,5858.795425,5895.976398,0.847178001,0.867776329
2813,358.2145622,161927.1604,0.47748611,16,14,3.923421448,50.26216779,5451.41013,5488.424261,0.830258995,0.871606644
2814,364.1400355,185527.3206,0.413404922,18,11,2.387175638,52.6103451,5167.335536,5226.119545,0.859992194,0.988866089
2815,359.6584896,131928.797,0.431095415,19,7,4.747728693,59.41565788,4318.100326,4381.526397,0.986272914,0.948123032
2816,358.9302582,108666.3671,0.517890786,14,5,4.047970752,55.69018283,4722.129039,4768.396323,0.978614615,0.848683492
2817,355.8198729,123749.7295,0.586595944,15,8,2.2225183,52.79645642,5010.72099,5048.909614,0.997095908,0.780418327
2818,363.6793344,109834.7869,0.552754418,15,12,2.635264595,50.47214482,5266.582605,5317.458493,0.989024518,0.875353451
2819,361.3438517,118674.4129,0.435747397,20,3,4.93340998,40.07786238,6675.325418,6719.049579,0.727180982,0.999987503
2820,359.7457119,197266.0336,0.495831703,11,8,4.805215197,42.70444791,6296.261127,6338.562774,0.814625467,0.931886382
2821,363.0283472,162676.714,0.407054873,13,6,2.876700463,57.85980796,4539.503475,4601.398357,0.925395698,0.970460758
2822,359.4832815,106905.5615,0.403979348,11,9,4.342736224,56.83001206,4771.40486,4805.579695,0.77902538,0.880918228
2823,362.32386,187478.67,0.442041885,16,11,3.653488301,44.08965949,6182.720776,6229.706781,0.775760529,0.981148569
2824,359.3761058,125463.5419,0.502634122,17,15,3.715378631,56.73682677,4648.701486,4688.863527,0.938284256,0.829559416
2825,360.6113907,166201.528,0.405007202,16,14,2.762226641,56.07852954,4858.537371,4892.700035,0.773687007,0.883747858
2826,356.7747479,163583.9222,0.447696546,16,4,2.526970948,46.32510332,5879.673884,5936.130112,0.833506735,0.999325059
2827,363.3769195,155006.4275,0.59792238,12,10,4.211803475,46.87517526,5679.718994,5719.141461,0.963205392,0.816062119
2828,355.7772245,102189.9164,0.568899044,18,16,4.845480837,44.2350719,6033.142491,6071.998354,0.902880404,0.852134443
2829,363.4037877,155434.4176,0.541308371,15,13,4.917657884,52.56931412,5084.703405,5125.497894,0.949889895,0.827334481
2830,362.0405813,173472.7735,0.517461857,18,14,4.750875425,48.20193386,5558.826257,5616.22145,0.944574898,0.941516191
2831,357.0625592,129312.9052,0.466041661,14,12,4.443651812,40.29956586,6661.195287,6691.151401,0.716229899,0.904591277
2832,355.4469421,104574.8356,0.460425081,14,6,3.595763579,47.38711512,5726.972992,5786.403858,0.869679696,0.993961431
2833,363.4890257,127462.4306,0.455665916,11,4,4.039167747,52.91481234,5077.443697,5136.419684,0.920058038,0.957564127
2834,364.1333966,163064.2806,0.58522093,12,10,4.443485509,52.08137508,5100.259173,5137.70911,0.984607957,0.782243967
2835,360.0149981,175251.8858,0.510313589,13,11,4.838083219,47.1571495,5774.408599,5811.795299,0.847685423,0.867734906
2836,363.3184903,129708.8627,0.566255337,18,13,2.880428959,45.42655201,5792.518582,5855.497291,0.997516938,0.951843254
2837,356.8043935,183046.7469,0.521412451,15,13,4.686025905,57.52915118,4532.269587,4572.554696,0.972158576,0.811350508
2838,361.1430451,142423.0528,0.552180248,11,6,3.912254067,47.37459357,5616.148864,5671.045652,0.971955659,0.914121411
2839,361.5959111,113648.5234,0.539477297,15,13,3.409546708,40.49076502,6529.553982,6564.446295,0.823756811,0.878328008
2840,356.1407941,103760.6165,0.467906562,16,5,2.114533648,56.8558921,4604.085084,4660.429618,0.972191142,0.914761048
2841,359.0157703,199235.5257,0.576728003,20,12,3.761189351,57.99842794,4456.004176,4488.065806,0.999704027,0.729584746
2842,360.825,148672.566,0.539527139,18,7,1.781000528,51.2167051,5181.909025,5236.270768,0.993969923,0.893324142
2843,357.0706048,190402.2685,0.459693925,14,12,2.973196175,49.84974979,5526.037331,5561.610822,0.798081044,0.880733033
2844,360.5349972,169712.3379,0.514347784,16,13,2.248543265,51.19447235,5236.212844,5286.957065,0.94597009,0.89713325
2845,360.056005,126761.016,0.473231564,16,10,2.968605725,48.40430851,5584.700107,5645.294353,0.900380501,0.98208007
2846,357.4435608,179084.6253,0.419666977,17,13,3.636824644,52.53797969,5199.867422,5249.674225,0.832641685,0.95340816
2847,356.6649666,134061.4423,0.595757775,13,11,4.762644379,52.23330273,5074.746803,5111.012305,0.993215496,0.767712303
2848,362.2859966,160936.0679,0.459329176,14,7,1.899808667,59.56189469,4303.155112,4357.473482,0.985601895,0.897970936
2849,356.0975165,168698.1066,0.443297066,15,4,1.89146354,45.04485019,6047.775476,6100.99014,0.805896797,0.999078087
2850,360.7974238,180032.8983,0.422641544,12,3,2.788129479,56.58923304,4695.677769,4751.165106,0.903878042,0.946524891
2851,360.8216632,155052.2613,0.599814633,16,3,3.524988699,50.32317961,5312.972148,5345.556191,0.961473298,0.757198829
2852,361.2484225,168827.2642,0.421856031,18,3,1.715383092,41.53510529,6518.358979,6562.274786,0.721518498,0.999949439
2853,361.5194324,115774.0457,0.544712446,15,13,2.854580809,44.43893063,6047.035643,6084.831419,0.870462792,0.862566427
2854,360.4623124,170194.0213,0.491504886,15,7,3.596543458,52.28331184,5076.933647,5142.772063,0.986305632,0.960078076
2855,359.6847391,151096.6626,0.515953978,20,3,3.57288923,55.76321149,4748.734568,4788.430023,0.943136741,0.822928827
2856,357.1573181,151798.9762,0.425337358,16,14,2.789175437,51.00223213,5435.793432,5469.358788,0.754929649,0.891301462
2857,356.9777469,137711.7295,0.556685069,13,11,2.604028084,51.06834277,5241.710542,5282.148564,0.953571872,0.823596099
2858,363.0423531,179022.9422,0.591371605,19,5,2.508274455,43.34097356,6027.094719,6083.577761,0.987303363,0.926224243
2859,361.6356421,121060.7104,0.534161286,18,10,1.60784913,48.49925451,5465.606759,5531.260756,0.998167216,0.958560746
2860,361.6444177,129686.2856,0.417871939,16,14,2.422823113,44.76873889,6190.799516,6220.096794,0.683606605,0.909965321
2861,357.2409497,176013.5475,0.537875921,15,12,1.846530264,54.214306,4861.535396,4909.275205,0.995838599,0.848888027
2862,358.5013217,145036.5349,0.56981279,10,8,2.065190388,44.09203001,6054.846339,6092.374943,0.897390916,0.845550895
2863,362.3867664,143908.3835,0.543646237,11,6,2.958201493,41.08601188,6376.474137,6431.122659,0.90067804,0.968308233
2864,359.4629955,197212.1691,0.441163866,16,10,4.157956911,53.61557098,4999.194756,5061.887861,0.922832895,0.975542372
2865,363.5496163,111042.0558,0.512310556,17,3,1.902448172,59.07070613,4396.374527,4430.50693,0.940058583,0.784070271
2866,359.7752703,128423.0417,0.521677834,18,16,2.605726257,40.13788576,6599.336747,6632.919653,0.795127644,0.886148425
2867,358.3781615,108177.0869,0.521176305,20,7,4.960328466,44.05373495,6019.782971,6084.708746,0.931316578,0.999683424
2868,360.8796488,123564.0166,0.562511285,12,10,3.398896748,52.4145016,5081.591298,5121.015784,0.968830604,0.806373407
2869,359.8073747,147346.1513,0.5259006,13,4,1.554922285,53.11997714,5008.691897,5056.047188,0.966478052,0.86292263
2870,360.0857039,186473.2698,0.515261899,17,15,3.359529224,59.42185259,4319.53196,4359.611554,0.983993938,0.80482704
2871,362.863623,164172.898,0.573510223,18,6,3.528629867,58.27310149,4435.564281,4466.477305,0.990602268,0.725151715
2872,364.0996437,168557.3884,0.51041496,19,8,2.252763309,54.17115377,4866.195402,4922.213663,0.995764281,0.900191014
2873,363.9444933,104395.0387,0.410657369,12,10,4.474766173,53.15813069,5198.608016,5231.966524,0.752412491,0.890490329
2874,355.2149467,171998.5164,0.436946141,18,16,3.713028937,52.76445126,5209.999065,5245.321996,0.791976699,0.880882679
2875,360.5443228,129852.6171,0.556902149,18,9,4.2196206,49.14968323,5396.577445,5451.90453,0.998168436,0.899632442
2876,357.4450647,199305.0994,0.521387664,17,15,4.958686738,52.34880916,5139.291095,5179.47679,0.919238253,0.840761058
2877,355.6959564,188198.4737,0.478937061,13,8,4.225269066,53.25004866,4999.534501,5060.291464,0.961870142,0.945045613
2878,358.7826911,106557.3879,0.527571684,17,15,4.156656304,49.27390912,5495.328213,5534.745301,0.895751096,0.85145857
2879,359.1271445,146587.5879,0.493286205,18,10,3.192946047,41.30241479,6424.851008,6478.789571,0.838071759,0.996711282
2880,357.9970162,116098.9364,0.569307938,15,9,3.399858471,48.57687478,5458.266085,5510.782886,0.997408515,0.88387621
2881,361.799353,141860.9111,0.58052261,10,7,4.313045595,58.14217515,4451.539851,4481.004843,0.988439942,0.713146008
2882,361.0809866,200772.8962,0.541865918,15,13,2.229681832,49.66114639,5427.919507,5468.049171,0.92042473,0.841858945
2883,358.8601561,173187.0694,0.492899502,18,15,3.258490176,41.23132574,6478.999802,6519.86011,0.794930316,0.937597217
2884,355.7478185,139420.5985,0.599267648,17,15,2.690977365,40.71365161,6406.598712,6444.57931,0.909087063,0.851884756
2885,358.7336013,157132.0322,0.401451607,12,10,3.213269587,46.31278637,6027.508289,6056.368123,0.671618974,0.911734756
2886,361.4748972,191280.6309,0.59827971,12,10,2.177223593,45.94357419,5788.139153,5827.582049,0.955744369,0.822307111
2887,362.4861538,167813.3599,0.403734315,17,12,2.928800115,53.21038027,5128.156954,5180.89408,0.830397483,0.9714445
2888,361.9374457,146912.9888,0.598666353,11,9,1.94923702,44.59773761,5949.454826,5988.044307,0.941341371,0.827027241
2889,363.0607007,199650.8425,0.576573623,13,11,4.629103308,55.0968096,4770.313126,4806.09319,0.993423971,0.763154043
2890,358.2629085,170238.2208,0.483260881,16,14,1.739574602,45.30437156,6035.966879,6070.596006,0.788737897,0.885539233
2891,363.9565391,143465.176,0.481706823,11,9,2.312939484,48.52346276,5653.917398,5690.091042,0.817693465,0.874727526
2892,357.8508035,174758.6486,0.587060667,12,10,2.687466077,51.31024596,5184.724724,5222.699386,0.982432406,0.788118838
2893,361.772339,156982.9069,0.500546929,20,16,4.633663276,54.47941694,4830.881122,4889.778284,0.998234483,0.915298704
2894,356.8636993,174176.4434,0.512646268,18,4,1.755044671,50.20514121,5319.655774,5379.053212,0.966895733,0.937891016
2895,361.0347389,124321.0295,0.504449516,18,14,3.316228032,50.05693559,5355.656129,5413.392103,0.948388197,0.938479279
2896,356.5343913,116731.0853,0.5523995,19,11,2.644199725,46.08885754,5720.502091,5787.321308,0.998902559,0.969884873
2897,360.3759891,184564.4996,0.45987946,15,3,3.357115291,48.36852023,5601.161649,5663.441728,0.888279989,0.997421138
2898,364.6434287,123123.7565,0.508984328,19,12,4.848155297,56.6581788,4598.42886,4649.13503,0.999467917,0.866221025
2899,361.3756745,140311.7063,0.567450939,13,11,2.000934059,58.34549997,4423.115767,4455.848914,0.995596198,0.738214052
2900,363.5860912,147249.3592,0.453474096,15,8,3.236601393,46.53949335,5848.372819,5904.356486,0.841295299,0.992021043
2901,364.4649159,149689.4336,0.557914577,20,4,4.502587302,48.71604533,5471.348986,5521.155891,0.973394186,0.8794657
2902,362.2099131,105225.478,0.530900765,17,9,3.598829235,51.82306185,5113.508441,5169.918772,0.997583511,0.902947506
2903,359.0352143,122525.9554,0.456819364,12,7,3.601172048,47.15359614,5781.498915,5834.454584,0.840987705,0.973729247
2904,356.3800497,106075.3052,0.4125461,15,10,2.278905086,55.98782398,4773.954648,4830.804092,0.889005206,0.961999658
2905,361.7299153,162546.1704,0.474813347,16,7,4.818652188,47.26814413,5710.997952,5773.58282,0.89727321,0.996478535
2906,364.080252,190988.6101,0.526837333,13,11,3.778756666,43.09560635,6236.094639,6272.015705,0.83100609,0.874793834
2907,356.5596978,107180.4321,0.582266916,19,14,2.579726655,50.97740536,5200.691558,5244.162543,0.999865533,0.819318209
2908,362.1101265,188623.6987,0.452038223,14,12,4.549749096,48.98844764,5639.646516,5674.202551,0.777286238,0.886641751
2909,362.2831752,163522.4594,0.517648987,16,11,2.578406068,59.32237077,4316.356452,4358.643405,0.998838295,0.812304789
2910,358.1201492,181352.3393,0.552404629,19,16,1.612987939,49.55151529,5369.483624,5421.760109,0.984645951,0.88766102
2911,364.092645,197235.0423,0.48667693,19,15,2.765138253,54.16289477,4888.642891,4947.356324,0.974956635,0.926545597
2912,359.2215862,113423.553,0.49461734,15,13,1.761850563,58.93346579,4403.250016,4442.98787,0.948985775,0.821999655
2913,356.9225573,154050.9761,0.510249244,14,12,4.975208462,54.43625663,4909.463737,4949.492886,0.924176972,0.836212801
2914,358.3138848,176094.5646,0.555498732,19,12,4.855200713,49.94963984,5310.027272,5363.995756,0.999603316,0.889501362
2915,362.2204157,137124.4999,0.43323644,17,8,1.694742136,43.9910381,6197.10481,6246.52989,0.772175575,0.99829757
2916,362.2078218,134340.3035,0.466426209,18,16,2.6781351,52.49092769,5201.639463,5238.922061,0.836448423,0.868477609
2917,356.7833868,157183.1978,0.557583293,11,7,3.841951075,50.34173372,5288.266611,5336.320565,0.982065887,0.861136289
2918,356.3894849,104421.3936,0.400125419,11,9,3.041576427,52.88115374,5245.527583,5277.820249,0.731743097,0.895356833
2919,358.5849883,112093.7252,0.481305506,11,9,4.292876716,44.14951616,6177.830902,6211.440724,0.773975234,0.888930623
2920,356.0088878,146057.1455,0.522512561,16,10,4.673967389,44.17412796,6016.734122,6077.883615,0.922863044,0.983437775
2921,356.0795734,198253.1868,0.461975008,15,13,2.636644782,56.00963419,4790.559382,4828.686622,0.867165884,0.856264794
